234708,,,14,,,Alive,Good,,honeylocust,,,,,,,,,,,,,,,502 DITMAS AVENUE,11218,,,,Brooklyn,,,,,,,,40.63595473,-73.97366787,,
271894,,,3,,,Alive,Fair,,littleleaf linden,,,,,,,,,,,,,,,80 WEST 180 STREET,10453,,,,Bronx,,,,,,,,40.85581159,-73.91120877,,
406645,,,0,,,Stump,,,,,,,,,,,,,,,,,,89-002 73 AVENUE,11385,,,,Queens,,,,,,,,40.70980414,-73.86155192,,
4336,,,33,,,Alive,Fair,,pine,,,,,,,,,,,,,,,67-012 167 STREET,11365,,,,Queens,,,,,,,,40.73437624,-73.80214105,,
430343,,,14,,,Alive,Good,,honeylocust,,,,,,,,,,,,,,,626 LIBERTY AVENUE,11207,,,,Brooklyn,,,,,,,,40.67579194,-73.88668657,,
220744,,,7,,,Alive,Fair,,cherry,,,,,,,,,,,,,,,298 ST MARKS PLACE,10301,,,,Staten Island,,,,,,,,40.64255389,-74.07861207,,
344673,,,8,,,Alive,Good,,Callery pear,,,,,,,,,,,,,,,27 SOMMERS LANE,10314,,,,Staten Island,,,,,,,,40.61222995,-74.12051806,,
572214,,,4,,,Alive,Poor,,magnolia,,,,,,,,,,,,,,,243-001 130 AVENUE,11422,,,,Queens,,,,,,,,40.67824493,-73.72803193,,
362316,,,3,,,Alive,Good,,American linden,,,,,,,,,,,,,,,2078 EAST 17 STREET,11229,,,,Brooklyn,,,,,,,,40.59932945,-73.95464207,,
461395,,,29,,,Alive,Good,,London planetree,,,,,,,,,,,,,,,668 BRADFORD STREET,11207,,,,Brooklyn,,,,,,,,40.66230598,-73.88918051,,
558743,,,8,,,Alive,Good,,green ash,,,,,,,,,,,,,,,128-018 143 STREET,11436,,,,Queens,,,,,,,,40.67174962,-73.79608697,,
433380,,,4,,,Alive,Good,,dawn redwood,,,,,,,,,,,,,,,225 MONTAUK AVENUE,11208,,,,Brooklyn,,,,,,,,40.6734554,-73.87770825,,
208375,,,25,,,Alive,Good,,London planetree,,,,,,,,,,,,,,,386 COLUMBUS AVENUE,10024,,,,Manhattan,,,,,,,,40.78156039,-73.97558752,,
359302,,,16,,,Alive,Fair,,littleleaf linden,,,,,,,,,,,,,,,640 RHINELANDER AVENUE,10462,,,,Bronx,,,,,,,,40.8469037,-73.86875511,,
463273,,,10,,,Alive,Good,,arborvitae,,,,,,,,,,,,,,,194-009 113 ROAD,11412,,,,Queens,,,,,,,,40.69932659,-73.76047552,,
626611,,,20,,,Alive,Good,,honeylocust,,,,,,,,,,,,,,,233 RUTLAND ROAD,11225,,,,Brooklyn,,,,,,,,40.65929817,-73.95293136,,
258122,,,6,,,Alive,Good,,Callery pear,,,,,,,,,,,,,,,30 CLARKE PLACE EAST,10452,,,,Bronx,,,,,,,,40.83788095,-73.91760163,,
183535,,,15,,,Alive,Good,,London planetree,,,,,,,,,,,,,,,69-035 223 STREET,11364,,,,Queens,,,,,,,,40.74291264,-73.75146372,,
580704,,,19,,,Alive,Good,,Sophora,,,,,,,,,,,,,,,149-021 CHERRY AVENUE,11355,,,,Queens,,,,,,,,40.75832278,-73.81320824,,
390934,,,5,,,Alive,Good,,purple-leaf plum,,,,,,,,,,,,,,,101 BELAIR ROAD,10305,,,,Staten Island,,,,,,,,40.60996962,-74.06799975,,
656535,,,6,,,Alive,Good,,sawtooth oak,,,,,,,,,,,,,,,156-020 35 AVENUE,11354,,,,Queens,,,,,,,,40.76574516,-73.80807515,,
63141,,,0,,,Stump,,,,,,,,,,,,,,,,,,218-021 HARTLAND AVENUE,11364,,,,Queens,,,,,,,,40.73595629,-73.75301822,,
350033,,,6,,,Alive,Good,,cherry,,,,,,,,,,,,,,,573 HENDERSON AVENUE,10310,,,,Staten Island,,,,,,,,40.63769511,-74.11172446,,
506130,,,3,,,Alive,Fair,,eastern redbud,,,,,,,,,,,,,,,379 RETFORD AVENUE,10312,,,,Staten Island,,,,,,,,40.53400138,-74.15639474,,
177050,,,21,,,Alive,Fair,,London planetree,,,,,,,,,,,,,,,40 VAN SICLEN AVENUE,11207,,,,Brooklyn,,,,,,,,40.67945462,-73.89210578,,
586303,,,24,,,Alive,Good,,London planetree,,,,,,,,,,,,,,,231 27 STREET,11232,,,,Brooklyn,,,,,,,,40.65863034,-73.99789343,,
315304,,,8,,,Alive,Good,,Japanese zelkova,,,,,,,,,,,,,,,1181 NOSTRAND AVENUE,11225,,,,Brooklyn,,,,,,,,40.65851866,-73.9503086,,
136687,,,15,,,Alive,Good,,silver linden,,,,,,,,,,,,,,,39 WOLVERINE STREET,10306,,,,Staten Island,,,,,,,,40.56719345,-74.12923707,,
302192,,,9,,,Alive,Good,,Callery pear,,,,,,,,,,,,,,,74 SPRAGUE AVENUE,10307,,,,Staten Island,,,,,,,,40.50972894,-74.23970985,,
315362,,,13,,,Alive,Good,,Norway maple,,,,,,,,,,,,,,,664 DE GRAW STREET,11217,,,,Brooklyn,,,,,,,,40.6784837,-73.98182027,,
285402,,,25,,,Alive,Good,,pin oak,,,,,,,,,,,,,,,2126 MULINER AVENUE,10462,,,,Bronx,,,,,,,,40.85465383,-73.86192058,,
78683,,,9,,,Alive,Good,,London planetree,,,,,,,,,,,,,,,42 1 STREET,11231,,,,Brooklyn,,,,,,,,40.67837627,-73.99167667,,
673760,,,3,,,Alive,Good,,Chinese tree lilac,,,,,,,,,,,,,,,85-052 212 STREET,11427,,,,Queens,,,,,,,,40.72839698,-73.75653336,,
127517,,,3,,,Alive,Good,,swamp white oak,,,,,,,,,,,,,,,827 STERLING PLACE,11216,,,,Brooklyn,,,,,,,,40.67251068,-73.95104802,,
614643,,,13,,,Alive,Good,,English oak,,,,,,,,,,,,,,,154-04 BAYSIDE AVENUE,11354,,,,Queens,,,,,,,,40.77138492,-73.80999622,,
511563,,,6,,,Alive,Good,,eastern redbud,,,,,,,,,,,,,,,96 PELL PLACE,10464,,,,Bronx,,,,,,,,40.8422725,-73.78554128,,
676156,,,16,,,Alive,Good,,honeylocust,,,,,,,,,,,,,,,1866 KIMBALL STREET,11234,,,,Brooklyn,,,,,,,,40.61363575,-73.93081475,,
323499,,,3,,,Alive,Fair,,honeylocust,,,,,,,,,,,,,,,78 WEST 168 STREET,10452,,,,Bronx,,,,,,,,40.83812872,-73.92359848,,
184150,,,2,,,Alive,Fair,,London planetree,,,,,,,,,,,,,,,641 EAST TREMONT AVENUE,10457,,,,Bronx,,,,,,,,40.84591708,-73.89199157,,
9205,,,17,,,Alive,Good,,London planetree,,,,,,,,,,,,,,,887 CROTONA PARK NORTH,10457,,,,Bronx,,,,,,,,40.83900789,-73.8885727,,
128968,,,10,,,Alive,Good,,Japanese zelkova,,,,,,,,,,,,,,,812 FRIEL PLACE,11218,,,,Brooklyn,,,,,,,,40.64720902,-73.97214616,,
223456,,,19,,,Alive,Good,,green ash,,,,,,,,,,,,,,,73-011 PENELOPE AVENUE,11379,,,,Queens,,,,,,,,40.71621019,-73.88175488,,
486285,,,30,,,Alive,Good,,sweetgum,,,,,,,,,,,,,,,29 CYPRESS AVENUE,10301,,,,Staten Island,,,,,,,,40.61380109,-74.10827558,,
88508,,,15,,,Alive,Fair,,honeylocust,,,,,,,,,,,,,,,2316 OCEAN PARKWAY,11223,,,,Brooklyn,,,,,,,,40.59280251,-73.96496873,,
81181,,,9,,,Alive,Fair,,American hornbeam,,,,,,,,,,,,,,,2 TELEPORT DRIVE,10314,,,,Staten Island,,,,,,,,40.60381075,-74.18286501,,
597752,,,12,,,Alive,Good,,sweetgum,,,,,,,,,,,,,,,14-074 157 STREET,11357,,,,Queens,,,,,,,,40.78732724,-73.80521843,,
385294,,,3,,,Alive,Good,,black oak,,,,,,,,,,,,,,,2925 VETERANS ROAD WEST,10309,,,,Staten Island,,,,,,,,40.52775506,-74.22991448,,
393427,,,10,,,Alive,Good,,Callery pear,,,,,,,,,,,,,,,16 OGDEN STREET,10312,,,,Staten Island,,,,,,,,40.54074974,-74.16599802,,
297898,,,15,,,Alive,Fair,,honeylocust,,,,,,,,,,,,,,,105 BENNETT AVENUE,10033,,,,Manhattan,,,,,,,,40.85379699,-73.93489577,,
722658,,,17,,,Alive,Good,,Callery pear,,,,,,,,,,,,,,,146-022 LIBERTY AVENUE,11435,,,,Queens,,,,,,,,40.69541434,-73.80559225,,
292385,,,11,,,Alive,Good,,honeylocust,,,,,,,,,,,,,,,790 11 AVENUE,10019,,,,Manhattan,,,,,,,,40.7685738,-73.99246601,,
459660,,,17,,,Alive,Good,,London planetree,,,,,,,,,,,,,,,71-029 147 STREET,11367,,,,Queens,,,,,,,,40.72770995,-73.81992903,,
43333,,,5,,,Alive,Fair,,littleleaf linden,,,,,,,,,,,,,,,4065 10 AVENUE,10034,,,,Manhattan,,,,,,,,40.87098617,-73.91379366,,
671862,,,11,,,Alive,Good,,silver maple,,,,,,,,,,,,,,,290 RICHMOND HILL ROAD,10314,,,,Staten Island,,,,,,,,40.58417738,-74.15935669,,
666948,,,5,,,Alive,Good,,silver linden,,,,,,,,,,,,,,,88-013 184 STREET,11423,,,,Queens,,,,,,,,40.71364365,-73.77780768,,
623354,,,20,,,Alive,Good,,green ash,,,,,,,,,,,,,,,213-017 89 AVENUE,11427,,,,Queens,,,,,,,,40.72490075,-73.75056942,,
416930,,,0,,,Stump,,,,,,,,,,,,,,,,,,36 QUINN STREET,10304,,,,Staten Island,,,,,,,,40.62389321,-74.07808307,,
175931,,,12,,,Alive,Good,,Japanese zelkova,,,,,,,,,,,,,,,595 COLUMBUS AVENUE,10024,,,,Manhattan,,,,,,,,40.78822052,-73.97076794,,
167749,,,12,,,Alive,Good,,ginkgo,,,,,,,,,,,,,,,64-002 CROMWELL CRESCENT,11374,,,,Queens,,,,,,,,40.72246666,-73.86292324,,
436704,,,2,,,Alive,Fair,,red maple,,,,,,,,,,,,,,,940 EAST 179 STREET,10460,,,,Bronx,,,,,,,,40.84304269,-73.8819415,,
288667,,,8,,,Alive,Good,,Norway maple,,,,,,,,,,,,,,,227-049 111 AVENUE,11429,,,,Queens,,,,,,,,40.70559222,-73.72813191,,
148994,,,18,,,Alive,Good,,black locust,,,,,,,,,,,,,,,66-029 FRESH POND ROAD,11385,,,,Queens,,,,,,,,40.70813845,-73.89771625,,
258585,,,4,,,Alive,Fair,,littleleaf linden,,,,,,,,,,,,,,,735 EAST 160 STREET,10456,,,,Bronx,,,,,,,,40.82055078,-73.9055283,,
427828,,,11,,,Alive,Good,,honeylocust,,,,,,,,,,,,,,,2170 LEXINGTON AVENUE,10037,,,,Manhattan,,,,,,,,40.80757724,-73.93497686,,
376115,,,27,,,Alive,Good,,Norway maple,,,,,,,,,,,,,,,78-045 73 PLACE,11385,,,,Queens,,,,,,,,40.70292301,-73.87557713,,
104545,,,10,,,Alive,Good,,ginkgo,,,,,,,,,,,,,,,235 ADAMS STREET,11201,,,,Brooklyn,,,,,,,,40.69650468,-73.98848832,,
403845,,,19,,,Alive,Good,,Norway maple,,,,,,,,,,,,,,,141-004 COOLIDGE AVENUE,11435,,,,Queens,,,,,,,,40.71493171,-73.81783361,,
